City,type,room_number,Area,Street,number_in_street,city_area,price,num_of_images,floor_out_of,hasElevator ,hasParking ,hasBars ,hasStorage ,condition ,hasAirCondition ,hasBalcony ,hasMamad ,handicapFriendly ,entranceDate ,furniture ,publishedDays ,description ,
ירושלים,דירה,4 חד׳,"95 מ""ר","אצ""ל ",1,הגבעה הצרפתית ,11111111,0,קומה 6,FALSE,FALSE,FALSE,FALSE,משופץ,FALSE,FALSE,FALSE,FALSE,גמיש,לא צויין,,"Luxeriors property  (high -standard renovatrd).hard to find like this. Large .convenient . elevator+p. storage 
Excelent location+   quite +pastoral +central + very close to ramat eshkol  .  good for 'shomer shabat'  investors 
Gorgeous view to mount tample  
 .sought after +renovated building + very well maintained  
( prospect for an extention of around 30 square meters porch and so on.Please contact only by email hermas523711@gmail.com and  if you can afford a budget which is higher than 3 million i.s",
ירושלים,דירה,3 חד׳,"65 מ""ר",אחד העם ,,טלביה ,2390000,6,קומה 2 מתוך 2,FALSE,FALSE,FALSE,TRUE,ישן,FALSE,FALSE,FALSE,FALSE,לא צויין,לא צויין,,"במיקום נחשק בלב שכונת טלביה היוקרתית, רחוב אחד העם הפסטורלי, בבניין קטן.
בסמוך לתיאטרון ירושלים, בית הנשיא ובית ראש הממשלה. מרחק הליכה לשכונת המושבה הגרמנית ובקעה וכן ממילא והעיר העתיקה. 
למכירה דירת 3 חדרים בשטח של 65 מ""ר בקומה השנייה והאחרונה. לדירה מרפסת סוכה גדולה ושלושה כיווני אוויר. הדירה דורשת שיפוץ כללי.
מדובר בעסקה מעולה גם  למשקיעים, אופציה לדירת אייר בי אנד בי. 
קרקע בחכירה עד 2051 באמצעות קק""ל.",
ירושלים,דו משפחתי,5 חד׳,"160 מ""ר",האוזנר גדעון ,,רמת שרת ,6000000,7,,FALSE,TRUE,TRUE,TRUE,חדש,FALSE,TRUE,TRUE,FALSE,גמיש,לא צויין,,"דו משפחתי חדש בן 3 שנים בלבד, כניסה פרטית מהרחוב, 4 כיוונים, לא צמוד לשום שכן ! 
דו משפחתי מושקע מחולק ל5 חדרים עם סלון גדול, 2 מרפסות של 60 מטר סוכה לכיוון הנוף פתוח, הכל במפלס אחד, הבית מלאה אור, מטבח פתוח ברמה, יחידת הורים עם חדר מקלחת וחדר ארונות, חדר אמבטיה וחדר שירות, מזגן מרכזי, חימום תת רצפתי, 2 חניות פרטיות ומחסן ! ",
ירושלים,דירה,3.5 חד׳,"73 מ""ר",שושנה ,7,קרית משה ,2650000,0,קומה 1 מתוך 3,FALSE,TRUE,FALSE,TRUE,שמור,TRUE,FALSE,TRUE,FALSE,גמיש,מלא,,דירה מוארת 3כיווני אויר.מיקום קרוב לרכבת הקלה וליציאה לבגין/יציאה מהעיר.רחוב שקט באזור מתפתח.קרוב למכולת 24/6 ולבתי הכנסת המרכזיים.,
ירושלים,קוטג',6 חד׳,"160 מ""ר",האוזנר גדעון ,46,רמת שרת ,7990000,9,קומה 3 מתוך 3,TRUE,TRUE,TRUE,TRUE,שמור,TRUE,TRUE,TRUE,FALSE,גמיש,חלקי,,"למכירה בהולילנד ברחוב גדעון האוזנר
קוטג 6 חדרים, 160 מ״ר בנוי על 2 קומות, 120 מ״ר מרפסת עם בריכה מהקומה העליונה, 40 מ״ר מרפסת מהסלון, 12 מ״ר מרפסת מחדר השינה. 
3 חדרי שינה בהם יחידת הורים ענקית, ממ״ד, סלון גדול ופינת אוכל נפרדת. 
בנוסף לבית חלל בשטח של 55 מ״ר חפור ומוכן לבנייה,מחסן 12 מ״ר ו-2 חניות מקורות. 
 הבית עם נוף מדהים והמון פוטנציאל. 
מחיר 7,500,000 ש״ח 
לתיאום צרו קשר אליעזר -מתווך.",
ירושלים,פנטהאוז,4.5 חד׳,"180 מ""ר",רסקו (גבעת הורדים) ,,,7200000,9,קומה 3 מתוך 3,TRUE,FALSE,TRUE,TRUE,ישן,FALSE,FALSE,TRUE,FALSE,גמיש,לא צויין,,"פנטהאוז ברחוב יוקרתי, 180 מ""ר (רשום בטאבו פחות) מתפרס על פני כל הקומה. מעלית לתוך הדירה, מרפסת גדולה, מחסן וחניה. המון פוטנציאל - לשיפוץ.",
ירושלים,דירה,4 חד׳,"95 מ""ר",ורשבסקי אריה ,,הר חומה ,2925000,4,קומה 4 מתוך 7,TRUE,TRUE,TRUE,TRUE,שמור,TRUE,TRUE,TRUE,FALSE,גמיש,לא צויין,,דירת  4 חדרים בכניסה להר חומה רחוב אריה ורשבסקי דירה פינתית מלאת אור ונוף דירה יפיפייה פונה לנוף פתוח + שתי מרפסות סוכה יחידת הורים מרווחת המיוחד + חניה מקורה + מחסן ,
ירושלים,דירה,2 חד׳,"45 מ""ר",אורוגואי ,3,קרית היובל ,1900000,10,קומה 5 מתוך 9,TRUE,TRUE,FALSE,TRUE,שמור,TRUE,TRUE,FALSE,FALSE,מיידי,לא צויין,,הדירה מעל קופת חולים כללית.מרכז מיסחרי.סופר.מיסעדות.בתי קפה.טמבוריה.מכבסה.בית הפרי.בית מאפה.דואר הדירה שטופת שמש במשך כול היום.מירפסת בגודל של כ30 מטר לערך.פתוחה לנוף ללא תיווך. אפשר לראות את הדירה רק בימי רביעי ביו14:00 ל16:00 יש שוכר בדירה יש נמישות במחיר,
ירושלים,בניין,,"110 מ""ר",בן נריה ברוך ,14,נחלאות ,6500000,4,,FALSE,TRUE,FALSE,FALSE,משופץ,TRUE,TRUE,FALSE,FALSE,מיידי,מלא,,"מגרש של 80 מר
עם 4 דירות  היסטוריות 
1. דירה סטודיו 17 מ""ר 
2. דירה סטודיו 31 מ""ר
3. דירת סטודיו 25 מ""ר 
4. דירת 2 חדרים 35 מ""ר
ניתן להוסיף עוד קומת מגורים ועליית גג (2-3 דירות )

פרטים במייל בלבד 
oribh9@gmail.com
או בווטסאפ בלבד",
ירושלים,דו משפחתי,4 חד׳,,ורבורג ,,קרית היובל ,5900000,5,קומה 1 מתוך 1,FALSE,TRUE,FALSE,TRUE,שמור,TRUE,FALSE,TRUE,FALSE,01/12/2024,לא צויין,,בית עם פוטנציאל,
ירושלים,דירת גן,4 חד׳,"250 מ""ר",אליהו מרידור ,,פסגת זאב ,2890000,6,קומת קרקע,TRUE,TRUE,TRUE,FALSE,משופץ,TRUE,TRUE,TRUE,FALSE,גמיש,לא צויין,,"למכירה דירת גן 
4 חדרים משופצת מהייסוד כ-100 מ""ר 
גינה גדולה ומטופחת 
בשטח כ-150 מ""ר 
עם בריכת שחיה ופינת ברביקיו - בניין בוטיק 
עם חנייה, מחסן ומעלית 
כיווני אוויר מעולים רק להיכנס 
ולחיות את החלום ",
ירושלים,קוטג',8 חד׳,"240 מ""ר",גוייטין דוד ,9,פסגת זאב ,4880000,10,קומת קרקע,FALSE,TRUE,TRUE,TRUE,משופץ,TRUE,TRUE,TRUE,FALSE,גמיש,חלקי,,"דירה בת שמונה חדרים, חדרי שינה הכי גדולים בעיר  +2 מרפסות , 3  שירותים , 2  חדרי רחצה יונקרס דיגטלי , חימם הסקות ,מזגן פרטי בכל חדר , מטבח מפואר ,ארונות קיר ,    ריהוט במקלחות ועוד.
דירה על הגג  3 חדרים כניסה נפרדת מטבח מפואר שירותים מקלחת ממ""ד + 2 מרפסות מזגני תדיארן בכל חדר בנפרד חימום מים דוד שמש , ארון קיר . 
אור שמש  מהזריחה עד השקיעה מול הפארק ירוק ושמח . שיפוץ יסודי . 
קרבת מרכז מסחרי בתי כנסת ותחבורה ציבורית . מיקום במזרח של המזרח",
ירושלים,דירה,2 חד׳,"40 מ""ר",אלפסי ,32,רחביה ,2800000,10,קומת קרקע,FALSE,TRUE,FALSE,TRUE,משופץ,FALSE,FALSE,FALSE,FALSE,גמיש,מלא,,"נכס חדש בבלעדיות ! 
למכירה בשכונת רחביה היוקרתית בירושלים
ברחוב ״ אלפסי ״ המבוקש
2 חדרים גדולים מרוהטת + גינה 25 מטר!
דירה משופצת להשקעה, תשואה גבוהה!
מושכרת 5500 לטווח ארוך 
מותאמת גם להשכרה לטווח קצר
Booking & Airbnb",
 נהריה,דירה,5 חד׳,"140 מ""ר",דוגית,8,אכזיב,3825000,8,קומה 1 מתוך 4,TRUE,FALSE,FALSE,FALSE,חדש,TRUE,TRUE,TRUE,TRUE,מיידי,לא צויין,,"חדשה לגמרי - קו ראשון לים. שכונת אכזיב המדהימה. מרחק דקות בודדות של הליכה לים וללגונות. נוף לים ולעתיקות של הגן הלאומי אכזיב מכל החדרים. בניין ראשון, קומה ראשונה. חמישה חדרים (כולל ממ""ד) + 2 מקלחות עם שירותים + חדר שירות. מזגן מרכזי. 120 מטרים בנוי ו20 מטרים מרפסת חזיתית לים. דק איפאה מלא במרפסת. אדריכלות פנים מושקעת ביותר. מרוהטת. דירה יפיפייה, פונקציונלית ומפנקת!",
נהריה,דירה,4 חד׳,"90 מ""ר",אביר יעקב,2,גבעת כצנלסון,1200000,8,קומת קרקע,FALSE,FALSE,FALSE,FALSE,ישן,FALSE,FALSE,FALSE,FALSE,מיידי,לא צויין,,דירת 4 חדרים עם גינה גדולה אפשרות לעוד בניה גדולה נוספת. בממשלתי במקום מנצח מול פלאפל ניר נגיש לכל מקום קרוב מאוד לעיר מתאים גם למשקיעים 1200000 שח ללא תיווך!,
 נהריה,דירה,4 חד׳,"105 מ""ר",ויצמן,28,מרכז העיר,1850000,4,קומה 5 מתוך 6,TRUE,FALSE,FALSE,TRUE,חדש,TRUE,TRUE,TRUE,TRUE,לא צויין,לא צויין,,"דירת 4  חדרים מרווחת חדשה מקבלן במרכז העיר. 5 דק הליכה מחוף גלי גליל. שקטה נגישה ונוחה. מרפסת 14 מ""ר ",
 נהריה,דו משפחתי,6 חד׳,"160 מ""ר",ניסנית,8,נוה מנחם בגין,3850000,10,קומת קרקע,FALSE,FALSE,TRUE,TRUE,משופץ,TRUE,FALSE,TRUE,TRUE,גמיש,לא צויין,,"דו משפחתי על שטח של 250 מ""ר בנוי 160 מ""ר 5 חדרים + יחידת דיור מושכרת גג סולארי נכס מניב כ 3,500 ש""ח בחודש יחידת הורים כולל מקלחת וחדר ארונות הבית עבר שיפוץ כללי כולל החלפת דלתות, ריצוף בכל הבית, מקלחות, שירותים. בית פינתי במיקום מעולה",
 נהריה,דירה,3 חד׳,"89 מ""ר",שקד,26,עין שרה,1360000,4,קומה 3 מתוך 6,TRUE,FALSE,FALSE,FALSE,משופץ,TRUE,FALSE,TRUE,TRUE,גמיש,לא צויין,,דירה מהממת מתאימה לזוג עם ילד בתחילת דרכם או כדירה להשקעה,
 נהריה,דירת גן,4 חד׳,"147 מ""ר",ליבנה,10,נוה אלון (עמידר),2050000,7,קומת קרקע,TRUE,FALSE,FALSE,TRUE,חדש,TRUE,TRUE,TRUE,FALSE,גמיש,לא צויין,,"מה גייסנו עבורכם!המוצר *הכי* חם בשוק הנדל״ן!*למכירה בנהריה דירת גן 4 חדרים ושימו לב לנתונים!*כ 110 מטר בנוי*כ 200 מטר גינה מטופחת ומתוחזקת*2 חניות!! *פינת אוכל מוגדרת*2 מקלחות  3 שירותים*מטבח מרווח*בקרבת בית כנסת,מוסדות חינוך ועתידית למרכזים מסחריים *שכונה מתפתחת עם שבילי אופניים פארקים ושבילי הליכה ",
 נהריה,דירה,3.5 חד׳,"85 מ""ר",ז'בוטינסקי,42,מרכז העיר,1450000,4,קומה 1 מתוך 3,FALSE,FALSE,FALSE,TRUE,שמור,TRUE,FALSE,FALSE,FALSE,גמיש,אין,,מיקום מעולה חמש דק מהים!!!דירה גדולה ומרווחת!!מושכרת ב 2800 שח/חודש!!חניה מקורה בטאבו !!!מכולת בצד השני של הכביש!!!בתהליך מתקדם של תמא 38 בניה והריסה!!לאחר התמא דירת 4 חדרים הכוללת ממד +מרפסת בבניין חדש!!!,
 נהריה,דופלקס,5 חד׳,"157 מ""ר",הרצל,145,נוה מנחם בגין,1750000,10,קומה 3 מתוך 3,TRUE,FALSE,FALSE,TRUE,משופץ,TRUE,TRUE,TRUE,FALSE,גמיש,לא צויין,,"למכירה דופלקס 5 חדרים בשכונה המבוקשת והשקטה עין שרה. למטה: מטבח רגבה חדש,סלון מרפסת עם פרגולה, 2 חדרי שינה (אחד סוויטה עם שירוקלחת), שירותי אורחים מקלחת נפרדת וממ""ד למעלה: חדר הורים ענק,שירותים ומקלחת, חדר ארונות ומרפסת שמש גדולה. הכל במרחק הליכה: גנים בתי ספר וגני שעשועים",
 נהריה,דירה,3 חד׳,"73 מ""ר",אפרים,,אוסישקין,915000,6,קומה 3 מתוך 4,FALSE,FALSE,FALSE,FALSE,משופץ,TRUE,FALSE,FALSE,FALSE,מיידי,לא צויין,,דירה במיקום מעולה. במחיר שפוי. מעולה להשקעה ומגורים. אחרי שיפוץ. כניסה מיידית.. ,
זכרון יעקב,דו משפחתי,5 חד׳,"173 מ""ר",השקמה,2, נווה שלו,4200000,20,קומת מרתף,FALSE,TRUE,FALSE,TRUE,שמור,TRUE,TRUE,TRUE,FALSE,גמיש,חלקי,,"בהזדמנות נדירה!
תומחר לעיסקה מהירה וכדאית!
מגרש גדול 359 מטר!!!
גינה קדמית ואחורית!
פרטיות מלאה ללא קירות משותפים!
נותרו עוד אחוזי בנייה!!!
חדרי שינה גדולים ומרווחים מאוד!
מזגנים עיליים ותריסים חשמליים!
גן שעשועים מעבר לבית, פתוח לשצף (חורשה)  !!!
   מרחק הליכה של 3 דק לבית ספר!
גישה מהירה לכביש 4 ולמרכז המושבה!
לבוא ולהתאהב.❤️❤️❤️❤️❤️",
זכרון יעקב,דו משפחתי,8 חד׳,"300 מ""ר",בן גוריון,29, גבעת עדן,5800000,0,קומת קרקע,FALSE,FALSE,TRUE,TRUE,משופץ,TRUE,FALSE,TRUE,FALSE,לא צויין,לא צויין,,"בשכונת גבעת עדן היוקרתית. דו משפחתי בן 6 חדרים + 2 חדרים ביחידה נפרדת + מחסן ענק. 3 חדרי שירותים-מקלחת, חלל אירוח גדול ומואר עם מרפסת ענקית שפונה לנוף, מטבח משודרג וגדול. גובל בשטח ציבורי ירוק. בנוי כ 300 מ""ר (3 מפלסים), מגרש 400 מ""ר",
זכרון יעקב,דו משפחתי,5 חד׳,"170 מ""ר",N/A,N/A,נווה הברון,5500000,4,קומת קרקע,FALSE,FALSE,FALSE,FALSE,חדש,FALSE,FALSE,FALSE,FALSE,לא צויין,לא צויין,,"בשכונת נווה הברון המבוקשת בזכרון יעקב למכירה דו-משפחתי בסטנדרט גבוה. 170/250 מ""ר, 5 חדרים עם אופציה ליצירת חדר 6 / קליניקה עם כניסה נפרדת. מזגנים בכל הבית, מטבח גדול של סמל. תכנון מוקפד, חללים מרווחים ומוארים, גינה קדמית עם יציאה מהמטבח וגינה אחורית עם יציאה מהסלון. בית מעולה! התקשרו אליי לפרטים נוספים (נכס 612)",
